,level_0,index,grid_index,OPCINA,Mjesna_zaj,WKT,area,Gross_floor_A_heated_m2,total_heat_demand_kWh_realni_2021_schedule,CO2_emissions_realni_2021_schedule,PM2.5_emissions_realni_2021_schedule,NOx_emissions_realni_2021_schedule,SO2_emissions_realni_2021_schedule,total_heat_demand_MWh_realni_2021_schedule,total_heat_demand_kWh/m2_realni_2021_schedule
5629,5629,5629,77944,ILIDŽA,Rakovica,"POLYGON ((2027391.7263781778 5446395.850859159, 2027391.7263781778 5446595.850859159, 2027591.7263781778 5446595.850859159, 2027591.7263781778 5446395.850859159, 2027391.7263781778 5446395.850859159))",40000.0,1661.7483332542245,219359.3247930992,0.025839822552782676,0.00045232528907594526,9.293577815053557e-05,0.00012590305177451384,219.3593247930992,132.00514205633343
5630,5630,5630,77945,ILIDŽA,Rakovica,"POLYGON ((2027591.7263781778 5446395.850859159, 2027591.7263781778 5446595.850859159, 2027791.7263781778 5446595.850859159, 2027791.7263781778 5446395.850859159, 2027591.7263781778 5446395.850859159))",40000.0,502.0116507350609,106560.19862925696,0.007374408209637161,0.0002495479089798228,4.247629631118166e-05,5.840487055583373e-06,106.56019862925696,212.26638559728292
5631,5631,5631,77946,ILIDŽA,Rakovica,"POLYGON ((2027791.7263781778 5446395.850859159, 2027791.7263781778 5446595.850859159, 2027991.7263781778 5446595.850859159, 2027991.7263781778 5446395.850859159, 2027791.7263781778 5446395.850859159))",40000.0,2527.3262043777986,291426.1361701442,0.03195042105151485,0.0006584753082203927,0.00012804902259080627,0.00013090021478035784,291.42613617014416,115.31005996192339
5632,5632,5632,77947,ILIDŽA,Rakovica,"POLYGON ((2027991.7263781778 5446395.850859159, 2027991.7263781778 5446595.850859159, 2028191.7263781778 5446595.850859159, 2028191.7263781778 5446395.850859159, 2027991.7263781778 5446395.850859159))",40000.0,641.5192119805995,81301.96215184315,0.004393705937790351,0.00014868177869716288,2.5307570453434907e-05,3.4797887404943313e-06,81.30196215184314,126.73347989195037
5633,5633,5633,77948,ILIDŽA,Rakovica,"POLYGON ((2028191.7263781778 5446395.850859159, 2028191.7263781778 5446595.850859159, 2028391.7263781778 5446595.850859159, 2028391.7263781778 5446395.850859159, 2028191.7263781778 5446395.850859159))",40000.0,677.4880190596841,95088.2995945096,0.014769490142885566,0.00014640070568648509,3.826861813752365e-05,9.99759452918647e-05,95.0882995945096,140.35421574906505
5634,5634,5634,77949,ILIDŽA,Rakovica,"POLYGON ((2028391.7263781778 5446395.850859159, 2028391.7263781778 5446595.850859159, 2028591.7263781778 5446595.850859159, 2028591.7263781778 5446395.850859159, 2028391.7263781778 5446395.850859159))",40000.0,381.7764227917825,33534.13520253057,0.0023207013980990013,7.853188551527875e-05,1.3367147224994324e-05,1.8379815830860209e-06,33.53413520253057,87.83710360453502
5635,5635,5635,77950,ILIDŽA,Rakovica,"POLYGON ((2028591.7263781778 5446395.850859159, 2028591.7263781778 5446595.850859159, 2028791.7263781778 5446595.850859159, 2028791.7263781778 5446395.850859159, 2028591.7263781778 5446395.850859159))",40000.0,778.5252900588587,122245.20475635427,0.007537222015246994,0.000255057482573794,4.341409731894207e-05,5.969434612743528e-06,122.24520475635427,157.0214947636604
5636,5636,5636,77951,ILIDŽA,Rakovica,"POLYGON ((2028791.7263781778 5446395.850859159, 2028791.7263781778 5446595.850859159, 2028991.7263781778 5446595.850859159, 2028991.7263781778 5446395.850859159, 2028791.7263781778 5446395.850859159))",40000.0,462.5319942633047,45535.20282375092,0.009219680123995802,1.803055464768275e-05,1.4173264746292412e-05,8.073384835152209e-05,45.53520282375092,98.44768229769028
5637,5637,5637,77952,ILIDŽA,Rakovica,"POLYGON ((2028991.7263781778 5446395.850859159, 2028991.7263781778 5446595.850859159, 2029191.7263781778 5446595.850859159, 2029191.7263781778 5446395.850859159, 2028991.7263781778 5446395.850859159))",40000.0,758.1283663289937,105288.33336387193,0.011413789269758999,0.00017761914781511606,3.8113618121373814e-05,6.115335426140697e-05,105.28833336387193,138.87929543343523
5638,5638,5638,77953,ILIDŽA,Rakovica,"POLYGON ((2029191.7263781778 5446395.850859159, 2029191.7263781778 5446595.850859159, 2029391.7263781778 5446595.850859159, 2029391.7263781778 5446395.850859159, 2029191.7263781778 5446395.850859159))",40000.0,1001.6971019387875,150043.7077090825,0.015922480935514887,0.00034009724644783743,6.539533595619984e-05,6.224986645460696e-05,150.0437077090825,149.78949965880153
5639,5639,5639,77954,ILIDŽA,Rakovica,"POLYGON ((2029391.7263781778 5446395.850859159, 2029391.7263781778 5446595.850859159, 2029591.7263781778 5446595.850859159, 2029591.7263781778 5446395.850859159, 2029391.7263781778 5446395.850859159))",40000.0,190.46713056763983,15815.759406775873,0.001094516221922206,3.7038122485305305e-05,6.304369657623028e-06,8.668502806650555e-07,15.815759406775873,83.03668648569936
5640,5640,5640,77957,ILIDŽA,Blažuj,"POLYGON ((2029991.7263781778 5446395.850859159, 2029991.7263781778 5446595.850859159, 2030191.7263781778 5446595.850859159, 2030191.7263781778 5446395.850859159, 2029991.7263781778 5446395.850859159))",40000.0,1184.6602778022848,119813.6131636224,0.011963864133495131,0.0002312533404439102,4.591999784435125e-05,5.28410014100978e-05,119.81361316362239,101.13752896813075
5641,5641,5641,77958,ILIDŽA,Blažuj,"POLYGON ((2030191.7263781778 5446395.850859159, 2030191.7263781778 5446595.850859159, 2030391.7263781778 5446595.850859159, 2030391.7263781778 5446395.850859159, 2030191.7263781778 5446395.850859159))",40000.0,1090.0777519403177,146132.28122924993,0.02948171991444402,0.0003027660233869216,7.778373950712688e-05,0.000196933329214737,146.13228122924994,134.05675051081195
5642,5642,5642,77959,ILIDŽA,Blažuj,"POLYGON ((2030391.7263781778 5446395.850859159, 2030391.7263781778 5446595.850859159, 2030591.7263781778 5446595.850859159, 2030591.7263781778 5446395.850859159, 2030391.7263781778 5446395.850859159))",40000.0,679.4468228129845,72217.98046625346,0.010351519722941115,0.00013389990273972703,3.096563106088201e-05,6.225358715073611e-05,72.21798046625347,106.2893784200257
5643,5643,5643,77960,ILIDŽA,Blažuj,"POLYGON ((2030591.7263781778 5446395.850859159, 2030591.7263781778 5446595.850859159, 2030791.7263781778 5446595.850859159, 2030791.7263781778 5446395.850859159, 2030591.7263781778 5446395.850859159))",40000.0,1412.7046627051486,170699.16449528036,0.03788056173341005,0.0003104644182254109,8.953936824842811e-05,0.00027265934322530996,170.69916449528037,120.83145826701903
5644,5644,5644,77961,ILIDŽA,Blažuj,"POLYGON ((2030791.7263781778 5446395.850859159, 2030791.7263781778 5446595.850859159, 2030991.7263781778 5446595.850859159, 2030991.7263781778 5446395.850859159, 2030791.7263781778 5446395.850859159))",40000.0,371.61454590938484,71191.76682148413,0.002901197005359867,9.81756943262164e-05,1.671077870299262e-05,2.2977306210629825e-06,71.19176682148412,191.57422012981067
5645,5645,5645,77962,ILIDŽA,Blažuj,"POLYGON ((2030991.7263781778 5446395.850859159, 2030991.7263781778 5446595.850859159, 2031191.7263781778 5446595.850859159, 2031191.7263781778 5446395.850859159, 2030991.7263781778 5446395.850859159))",40000.0,465.8503803598236,62184.1599452654,0.0043034020723367065,0.00014562592117529387,2.4787423800576533e-05,3.408268620878237e-06,62.1841599452654,133.48526172122956
5646,5646,5646,77964,ILIDŽA,Blažuj,"POLYGON ((2031391.7263781778 5446395.850859159, 2031391.7263781778 5446595.850859159, 2031591.7263781778 5446595.850859159, 2031591.7263781778 5446395.850859159, 2031391.7263781778 5446395.850859159))",40000.0,647.8396068514708,66302.88277342779,0.004588434794008844,0.0001552713486675169,2.6429200876099175e-05,3.63401282624624e-06,66.30288277342778,102.34459590339458
5647,5647,5647,77965,ILIDŽA,Blažuj,"POLYGON ((2031591.7263781778 5446395.850859159, 2031591.7263781778 5446595.850859159, 2031791.7263781778 5446595.850859159, 2031791.7263781778 5446395.850859159, 2031591.7263781778 5446395.850859159))",40000.0,329.5153919377272,61447.042120938946,0.00659415591044544,0.00013912957815594783,2.6855281131959698e-05,2.620957454755272e-05,61.447042120938946,186.47700114886104
5648,5648,5648,77966,ILIDŽA,Blažuj,"POLYGON ((2031791.7263781778 5446395.850859159, 2031791.7263781778 5446595.850859159, 2031991.7263781778 5446595.850859159, 2031991.7263781778 5446395.850859159, 2031791.7263781778 5446395.850859159))",40000.0,336.4780522863341,44129.5534149635,0.014651889359595044,7.972000789070665e-05,2.928720185993499e-05,0.00011554565252175885,44.129553414963496,131.1513577634787
5649,5649,5649,77973,NOVI GRAD,Dobroševići,"POLYGON ((2033191.7263781778 5446395.850859159, 2033191.7263781778 5446595.850859159, 2033391.7263781778 5446595.850859159, 2033391.7263781778 5446395.850859159, 2033191.7263781778 5446395.850859159))",40000.0,544.9501925403397,81211.0392114503,0.02027250063415152,0.00016033747062462004,4.714876601745947e-05,0.00014737102484881494,81.21103921145031,149.02470046460016
5650,5650,5650,77974,NOVI GRAD,Dobroševići,"POLYGON ((2033391.7263781778 5446395.850859159, 2033391.7263781778 5446595.850859159, 2033591.7263781778 5446595.850859159, 2033591.7263781778 5446395.850859159, 2033391.7263781778 5446395.850859159))",40000.0,1518.610263489197,234720.58217243373,0.06824623598351777,0.00030979507865525963,0.0001282665328160198,0.0005535636881657522,234.72058217243372,154.56275241623473
5651,5651,5651,77975,NOVI GRAD,Dobroševići,"POLYGON ((2033591.7263781778 5446395.850859159, 2033591.7263781778 5446595.850859159, 2033791.7263781778 5446595.850859159, 2033791.7263781778 5446395.850859159, 2033591.7263781778 5446395.850859159))",40000.0,1848.1353548304564,224160.72991936418,0.037348041020277375,0.0004804728183857141,0.00011137431059366566,0.0002252676883530325,224.16072991936417,121.2902125017397
5652,5652,5652,77976,NOVI GRAD,Dobroševići,"POLYGON ((2033791.7263781778 5446395.850859159, 2033791.7263781778 5446595.850859159, 2033991.7263781778 5446595.850859159, 2033991.7263781778 5446395.850859159, 2033791.7263781778 5446395.850859159))",40000.0,342.1004091365314,57309.9136963964,0.0011725207581592492,3.967777415029671e-05,6.7536726661669485e-06,9.286294053375763e-07,57.30991369639639,167.52366312875162
5653,5653,5653,77977,NOVI GRAD,Dobroševići,"POLYGON ((2033991.7263781778 5446395.850859159, 2033991.7263781778 5446595.850859159, 2034191.7263781778 5446595.850859159, 2034191.7263781778 5446395.850859159, 2033991.7263781778 5446395.850859159))",40000.0,1787.7001195607806,188954.03352283736,0.04393721081014027,0.00029560367268597227,9.534354353491613e-05,0.00023534303219371712,188.95403352283734,105.69671694672225
5654,5654,5654,77978,NOVI GRAD,Dobroševići,"POLYGON ((2034191.7263781778 5446395.850859159, 2034191.7263781778 5446595.850859159, 2034391.7263781778 5446595.850859159, 2034391.7263781778 5446395.850859159, 2034191.7263781778 5446395.850859159))",40000.0,5270.36241803805,587006.0585281065,0.12877261993319428,0.0011951213327268855,0.0003228874077589338,0.0008919870304585917,587.0060585281066,111.37868935142907
5655,5655,5655,77979,NOVI GRAD,Dobroševići,"POLYGON ((2034391.7263781778 5446395.850859159, 2034391.7263781778 5446595.850859159, 2034591.7263781778 5446595.850859159, 2034591.7263781778 5446395.850859159, 2034391.7263781778 5446395.850859159))",40000.0,2798.3298478165316,365513.2580106741,0.041897809884103014,0.0007050098515609867,0.00014692752693905908,0.0002112415407419349,365.51325801067406,130.6183609111968
5656,5656,5656,77980,NOVI GRAD,Dobroševići,"POLYGON ((2034591.7263781778 5446395.850859159, 2034591.7263781778 5446595.850859159, 2034791.7263781778 5446595.850859159, 2034791.7263781778 5446395.850859159, 2034591.7263781778 5446395.850859159))",40000.0,1730.390938071155,215611.9310169527,0.037774615457414236,0.00045837879710903726,0.00010899349345073235,0.00023473058416319446,215.6119310169527,124.60301673637554
5657,5657,5657,77981,NOVI GRAD,Dobroševići,"POLYGON ((2034791.7263781778 5446395.850859159, 2034791.7263781778 5446595.850859159, 2034991.7263781778 5446595.850859159, 2034991.7263781778 5446395.850859159, 2034791.7263781778 5446395.850859159))",40000.0,1685.3569750613426,215059.88370250023,0.028215518620909562,0.0003224356967476646,7.877020214334347e-05,0.0001803135100496582,215.05988370250023,127.60494475935735
5658,5658,5658,77982,NOVI GRAD,Dobroševići,"POLYGON ((2034991.7263781778 5446395.850859159, 2034991.7263781778 5446595.850859159, 2035191.7263781778 5446595.850859159, 2035191.7263781778 5446395.850859159, 2034991.7263781778 5446395.850859159))",40000.0,997.4292782106193,146677.84348904956,0.0223395613226975,0.0002395777591770867,6.02855094049165e-05,0.00014668708362712644,146.67784348904956,147.0558832523831
5659,5659,5659,77983,NOVI GRAD,Dobroševići,"POLYGON ((2035191.7263781778 5446395.850859159, 2035191.7263781778 5446595.850859159, 2035391.7263781778 5446595.850859159, 2035391.7263781778 5446395.850859159, 2035191.7263781778 5446395.850859159))",40000.0,977.193506965137,147224.48647431002,0.016303723165943057,0.00031539216604165466,6.261076691681747e-05,7.194590333955335e-05,147.22448647431003,150.66052468107782
5660,5660,5660,77984,NOVI GRAD,Dobroševići,"POLYGON ((2035391.7263781778 5446395.850859159, 2035391.7263781778 5446595.850859159, 2035591.7263781778 5446595.850859159, 2035591.7263781778 5446395.850859159, 2035391.7263781778 5446395.850859159))",40000.0,317.69483945553327,38592.29219380968,0.0026707468646235072,9.037732608973738e-05,1.5383395110356815e-05,2.11521549230063e-06,38.592292193809676,121.47598072398439
5661,5661,5661,77985,NOVI GRAD,Dobroševići,"POLYGON ((2035591.7263781778 5446395.850859159, 2035591.7263781778 5446595.850859159, 2035791.7263781778 5446595.850859159, 2035791.7263781778 5446395.850859159, 2035591.7263781778 5446395.850859159))",40000.0,663.0259157233913,108724.03913859397,0.015017901897609633,0.00023935070071796623,5.089631291475917e-05,7.905349835167944e-05,108.72403913859398,163.98158286161578
5662,5662,5662,77986,NOVI GRAD,Dobroševići,"POLYGON ((2035791.7263781778 5446395.850859159, 2035791.7263781778 5446595.850859159, 2035991.7263781778 5446595.850859159, 2035991.7263781778 5446395.850859159, 2035791.7263781778 5446395.850859159))",40000.0,853.2533075781746,94371.66630741203,0.021125346207643666,0.00019127566466057335,5.233634790835044e-05,0.00014752735086697268,94.37166630741203,110.60216874549384
5663,5663,5663,77987,NOVI GRAD,Dobroševići,"POLYGON ((2035991.7263781778 5446395.850859159, 2035991.7263781778 5446595.850859159, 2036191.7263781778 5446595.850859159, 2036191.7263781778 5446395.850859159, 2035991.7263781778 5446395.850859159))",40000.0,7126.838232135676,858662.14321089,0.12535641061363292,0.0017252856832409471,0.00038873469409755386,0.0007279674904142864,858.66214321089,120.4829007257511
5664,5664,5664,77988,NOVI GRAD,Dobroševići,"POLYGON ((2036191.7263781778 5446395.850859159, 2036191.7263781778 5446595.850859159, 2036391.7263781778 5446595.850859159, 2036391.7263781778 5446395.850859159, 2036191.7263781778 5446395.850859159))",40000.0,6073.094478474325,632109.7088086323,0.08649163595174833,0.0011294339350662514,0.0002601409653765983,0.0005174991283215081,632.1097088086324,104.0836283790912
5665,5665,5665,77989,NOVI GRAD,Dobroševići,"POLYGON ((2036391.7263781778 5446395.850859159, 2036391.7263781778 5446595.850859159, 2036591.7263781778 5446595.850859159, 2036591.7263781778 5446395.850859159, 2036391.7263781778 5446395.850859159))",40000.0,2377.9882936842787,352584.9146290802,0.08112615254460942,0.0006278490562919255,0.00018685324509908825,0.0005931908432598835,352.58491462908023,148.2702482453399
5666,5666,5666,77995,NOVI GRAD,N Heroja Sokolje,"POLYGON ((2037591.7263781778 5446395.850859159, 2037591.7263781778 5446595.850859159, 2037791.7263781778 5446595.850859159, 2037791.7263781778 5446395.850859159, 2037591.7263781778 5446395.850859159))",40000.0,167.17731908938367,12007.17745136318,0.0,0.0,0.0,0.0,12.00717745136318,71.82300515863265
5667,5667,5667,77996,NOVI GRAD,N Heroja Sokolje,"POLYGON ((2037791.7263781778 5446395.850859159, 2037791.7263781778 5446595.850859159, 2037991.7263781778 5446595.850859159, 2037991.7263781778 5446395.850859159, 2037791.7263781778 5446395.850859159))",40000.0,6668.359033194436,1169451.8516520848,0.540908053257761,0.0004472476476140255,0.000751457673215327,0.0023420710692084196,1169.451851652085,175.37325837296228
5668,5668,5668,77997,NOVI GRAD,N Heroja Sokolje,"POLYGON ((2037991.7263781778 5446395.850859159, 2037991.7263781778 5446595.850859159, 2038191.7263781778 5446595.850859159, 2038191.7263781778 5446395.850859159, 2037991.7263781778 5446395.850859159))",40000.0,6111.076814442954,1312744.4001781084,0.5276298325633008,0.0003499850840180978,0.0007218842883754444,0.0013408409064132824,1312.7444001781082,214.81392560400496
5669,5669,5669,77998,NOVI GRAD,N Heroja Sokolje,"POLYGON ((2038191.7263781778 5446395.850859159, 2038191.7263781778 5446595.850859159, 2038391.7263781778 5446595.850859159, 2038391.7263781778 5446395.850859159, 2038191.7263781778 5446395.850859159))",40000.0,2497.183425336444,431067.571465167,0.16367460214287394,0.00010070919533536689,0.00022293222641315272,0.0002917969384619329,431.067571465167,172.62150913367105
5670,5670,5670,78000,NOVI GRAD,N Heroja Sokolje,"POLYGON ((2038591.7263781778 5446395.850859159, 2038591.7263781778 5446595.850859159, 2038791.7263781778 5446595.850859159, 2038791.7263781778 5446395.850859159, 2038591.7263781778 5446395.850859159))",40000.0,6890.634530030428,1147585.305846482,0.4151762166074422,0.00040768996052067437,0.0005856396997780604,0.0007356309950986389,1147.5853058464822,166.54276189589385
